blackbox_,learner_,rules_,coverage_,time_without_min,time_without_max,time_without_median,time_without_std,time_with_min,time_with_max,time_with_median,time_with_std,specificity_without_min,specificity_without_max,specificity_without_median,specificity_without_std,precision_without_min,precision_without_max,precision_without_median,precision_without_std,recall_without_min,recall_without_max,recall_without_median,recall_without_std,and_without_min,and_without_max,and_without_median,and_without_std,or_without_min,or_without_max,or_without_median,or_without_std,predicates_without_min,predicates_without_max,predicates_without_median,predicates_without_std,specificity_with_min,specificity_with_max,specificity_with_median,specificity_with_std,precision_with_min,precision_with_max,precision_with_median,precision_with_std,recall_with_min,recall_with_max,recall_with_median,recall_with_std,and_with_min,and_with_max,and_with_median,and_with_std,or_with_min,or_with_max,or_with_median,or_with_std,predicates_with_min,predicates_with_max,predicates_with_median,predicates_with_std,time_influential_min,time_influential_max,time_influential_median,time_influential_std,fscore_without_min,fscore_without_max,fscore_without_median,fscore_without_std,fscore_with_min,fscore_with_max,fscore_with_median,fscore_with_std
php,5,bayesian,0.6,139.004,229.193,185.705,32.194,190.839,592.859,402.903,144.799,0.813,0.991,0.947,0.068,0.21,0.317,0.263,0.043,0.047,0.982,0.204,0.385,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.003,0.813,0.795,0.352,0.069,0.263,0.254,0.085,0.666,1.0,0.987,0.145,1,3,2.0,0.837,0,2,1.0,0.707,2,6,4.0,1.483,1.304,1.388,1.339,0.032,0.138,0.348,0.217,0.086,0.085,0.308,0.298,0.098
php,5,bayesian,0.7,137.515,233.01,184.907,33.985,184.907,839.536,414.156,240.075,0.813,0.991,0.947,0.068,0.21,0.317,0.263,0.043,0.047,0.982,0.204,0.385,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.003,0.813,0.795,0.352,0.069,0.263,0.254,0.084,0.753,1.0,0.987,0.106,1,4,2.0,1.225,0,3,1.0,1.095,2,8,4.0,2.28,1.304,1.382,1.338,0.031,0.138,0.348,0.217,0.086,0.085,0.308,0.298,0.096
php,5,bayesian,0.8,137.013,230.073,180.629,33.764,180.629,1090.959,406.136,348.934,0.813,0.991,0.947,0.068,0.21,0.317,0.263,0.043,0.047,0.982,0.204,0.385,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.003,0.813,0.795,0.351,0.069,0.263,0.254,0.083,0.811,1.0,0.987,0.081,1,5,2.0,1.643,0,4,1.0,1.517,2,10,4.0,3.13,1.303,1.381,1.336,0.031,0.138,0.348,0.217,0.086,0.085,0.308,0.298,0.096
php,5,induction,0.3,67.935,84.319,71.33,6.723,240.574,441.568,324.482,94.369,0.713,0.995,0.932,0.115,0.127,0.354,0.23,0.085,0.042,0.614,0.273,0.231,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.943,0.852,0.115,0.129,0.233,0.176,0.046,0.256,0.658,0.442,0.181,0,0,0.0,0.0,1,2,1.0,0.548,2,3,2.0,0.548,1.369,1.69,1.45,0.125,0.142,0.237,0.163,0.039,0.154,0.237,0.2,0.038
php,5,induction,0.4,68.663,77.101,72.85,3.231,241.494,772.056,321.345,220.947,0.713,0.995,0.932,0.115,0.127,0.354,0.23,0.085,0.042,0.614,0.273,0.231,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.852,0.71,0.065,0.129,0.176,0.137,0.019,0.442,0.668,0.655,0.096,0,0,0.0,0.0,1,4,2.0,1.225,2,5,3.0,1.225,1.408,1.746,1.542,0.146,0.142,0.237,0.163,0.039,0.154,0.2,0.163,0.018
php,5,induction,0.5,65.683,84.348,74.14,8.207,230.318,780.502,336.762,229.958,0.713,0.995,0.932,0.115,0.127,0.354,0.23,0.085,0.042,0.614,0.273,0.231,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.852,0.71,0.065,0.129,0.176,0.137,0.019,0.442,0.668,0.655,0.096,0,0,0.0,0.0,1,4,2.0,1.225,2,5,3.0,1.225,1.341,1.77,1.391,0.209,0.142,0.237,0.163,0.039,0.154,0.2,0.163,0.018
php,5,induction,0.6,70.988,86.686,77.816,6.1,237.026,768.359,392.484,236.84,0.713,0.995,0.932,0.115,0.127,0.354,0.23,0.085,0.042,0.614,0.273,0.231,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.851,0.71,0.065,0.129,0.177,0.137,0.019,0.444,0.668,0.655,0.095,0,0,0.0,0.0,1,4,2.0,1.304,2,5,3.0,1.304,1.394,1.747,1.697,0.152,0.142,0.237,0.163,0.039,0.154,0.201,0.163,0.019
php,5,induction,0.7,66.301,78.952,75.166,5.904,245.651,775.147,451.57,238.547,0.897,0.995,0.969,0.041,0.182,0.354,0.23,0.067,0.042,0.31,0.117,0.122,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.851,0.71,0.065,0.129,0.177,0.137,0.019,0.447,0.668,0.655,0.094,0,0,0.0,0.0,1,4,2.0,1.14,2,5,3.0,1.14,1.321,1.738,1.635,0.169,0.142,0.237,0.178,0.036,0.154,0.201,0.163,0.019
php,5,induction,0.8,77.35,91.436,78.754,5.887,350.543,1034.084,456.675,299.893,0.897,0.995,0.969,0.041,0.182,0.354,0.23,0.067,0.042,0.31,0.117,0.122,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.849,0.71,0.064,0.129,0.178,0.137,0.019,0.457,0.668,0.655,0.09,0,0,0.0,0.0,2,4,2.0,1.095,3,5,3.0,1.095,1.397,1.722,1.693,0.161,0.142,0.237,0.178,0.036,0.154,0.203,0.163,0.019
php,5,islearn,0.3,807.74,934.928,857.294,51.139,-1.0,-1.0,-1.0,0.0,0.95,0.959,0.957,0.004,0.334,0.361,0.348,0.011,0.301,0.35,0.329,0.021,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.346,1.774,1.727,0.177,0.327,0.354,0.34,0.011,-1.0,-1.0,-1.0,0.0
php,5,islearn,0.4,742.687,861.044,831.537,47.043,-1.0,-1.0,-1.0,0.0,0.921,0.946,0.942,0.01,0.269,0.365,0.338,0.039,0.4,0.45,0.425,0.02,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.399,1.765,1.672,0.164,0.29,0.379,0.35,0.036,-1.0,-1.0,-1.0,0.0
php,5,islearn,0.5,740.321,857.738,784.047,43.74,-1.0,-1.0,-1.0,0.0,0.894,0.932,0.927,0.016,0.25,0.354,0.32,0.042,0.501,0.531,0.511,0.012,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.382,1.736,1.669,0.164,0.279,0.376,0.348,0.04,-1.0,-1.0,-1.0,0.0
php,5,islearn,0.6,738.05,821.971,755.933,34.548,-1.0,-1.0,-1.0,0.0,0.857,0.894,0.892,0.016,0.247,0.312,0.276,0.028,0.606,0.687,0.626,0.034,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.375,1.669,1.42,0.117,0.283,0.348,0.31,0.028,-1.0,-1.0,-1.0,0.0
php,5,islearn,0.7,656.304,793.697,745.609,56.448,-1.0,-1.0,-1.0,0.0,0.848,0.865,0.858,0.007,0.248,0.287,0.26,0.017,0.701,0.772,0.741,0.027,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.442,1.734,1.565,0.115,0.285,0.327,0.3,0.018,-1.0,-1.0,-1.0,0.0
php,5,islearn,0.8,623.177,726.188,673.513,43.759,-1.0,-1.0,-1.0,0.0,0.821,0.846,0.84,0.011,0.238,0.278,0.27,0.015,0.801,0.899,0.819,0.04,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.38,1.762,1.683,0.174,0.277,0.32,0.311,0.017,-1.0,-1.0,-1.0,0.0
php,5,tree,0.3,1.553,1.802,1.668,0.117,1.553,1.802,1.681,0.117,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.902,0.921,0.916,0.008,0.313,0.344,0.328,0.014,0.554,0.664,0.567,0.045,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,1.324,1.68,1.44,0.132,0.338,0.373,0.347,0.016,0.344,0.373,0.365,0.013
php,5,tree,0.4,1.588,1.676,1.627,0.035,1.588,1.676,1.639,0.035,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.902,0.921,0.916,0.008,0.313,0.344,0.328,0.014,0.554,0.664,0.567,0.045,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,1.359,1.703,1.422,0.136,0.338,0.373,0.347,0.016,0.344,0.373,0.365,0.013
php,5,tree,0.5,1.475,1.796,1.681,0.134,1.488,1.796,1.681,0.129,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.902,0.921,0.916,0.008,0.313,0.344,0.328,0.014,0.554,0.664,0.567,0.045,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,1.349,1.813,1.438,0.184,0.338,0.373,0.347,0.016,0.344,0.373,0.365,0.013
php,5,tree,0.6,1.499,1.682,1.619,0.08,1.512,1.694,1.631,0.079,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.902,0.913,0.907,0.004,0.323,0.357,0.328,0.015,0.64,0.674,0.654,0.013,2,2,2.0,0.0,1,1,1.0,0.0,4,4,4.0,0.0,1.398,1.526,1.48,0.054,0.338,0.373,0.347,0.016,0.359,0.393,0.365,0.014
php,5,tree,0.7,1.551,1.658,1.59,0.044,1.578,1.688,1.62,0.045,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.812,0.881,0.878,0.029,0.262,0.331,0.318,0.028,0.785,0.979,0.796,0.084,3,3,3.0,0.0,2,2,2.0,0.0,6,6,6.0,0.0,1.325,1.455,1.422,0.054,0.338,0.373,0.347,0.016,0.307,0.377,0.361,0.029
php,5,tree,0.8,1.557,1.776,1.648,0.081,1.609,1.808,1.693,0.076,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.808,0.877,0.832,0.032,0.26,0.33,0.298,0.032,0.805,0.987,0.964,0.078,3,4,4.0,0.548,2,3,3.0,0.548,6,8,8.0,1.095,1.383,1.53,1.479,0.056,0.338,0.373,0.347,0.016,0.305,0.377,0.346,0.033
php,6,bayesian,0.6,140.532,226.5,188.325,31.764,167.976,1651.988,340.66,625.059,0.798,0.97,0.917,0.079,0.185,0.317,0.261,0.05,0.092,0.993,0.565,0.425,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.019,0.812,0.798,0.342,0.07,0.264,0.254,0.083,0.984,0.993,0.992,0.004,0,8,2.0,3.13,0,7,1.0,2.95,1,16,4.0,6.066,1.307,1.386,1.335,0.032,0.154,0.348,0.306,0.08,0.086,0.309,0.298,0.095
php,6,induction,0.6,75.013,90.558,81.087,6.815,278.371,891.394,409.675,274.767,0.713,0.995,0.932,0.115,0.127,0.354,0.23,0.084,0.042,0.614,0.245,0.229,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.697,0.851,0.711,0.063,0.129,0.177,0.136,0.019,0.444,0.668,0.655,0.094,0,0,0.0,0.0,1,4,2.0,1.304,2,5,3.0,1.304,1.518,1.812,1.709,0.108,0.142,0.237,0.163,0.04,0.154,0.201,0.162,0.019
php,6,islearn,0.6,1009.565,1179.276,1115.863,62.866,-1.0,-1.0,-1.0,0.0,0.875,0.894,0.892,0.008,0.258,0.318,0.291,0.024,0.61,0.679,0.654,0.027,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,1.636,1.745,1.704,0.051,0.292,0.355,0.329,0.025,-1.0,-1.0,-1.0,0.0
php,6,tree,0.6,1.542,1.743,1.647,0.08,1.555,1.757,1.659,0.08,0.915,0.98,0.92,0.028,0.313,0.41,0.339,0.039,0.198,0.567,0.564,0.163,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.862,0.913,0.902,0.024,0.298,0.357,0.325,0.021,0.64,0.86,0.664,0.112,2,2,2.0,0.0,1,1,1.0,0.0,4,4,4.0,0.0,1.388,1.712,1.679,0.156,0.338,0.373,0.347,0.016,0.343,0.393,0.365,0.018
python,0,bayesian,0.3,177.701,220.406,194.216,18.245,177.702,882.33,392.12,261.553,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.754,0.884,0.802,0.048,0.167,0.249,0.226,0.034,0.364,0.994,0.992,0.281,1,4,2.0,1.095,0,3,1.0,1.14,2,8,4.0,2.191,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.187,0.293,0.267,0.043
python,0,bayesian,0.4,175.855,221.972,193.382,19.211,175.856,1100.053,405.476,353.935,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.754,0.858,0.802,0.037,0.154,0.249,0.226,0.039,0.403,0.994,0.992,0.264,1,5,2.0,1.517,0,4,1.0,1.517,2,10,4.0,3.0,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.176,0.293,0.267,0.047
python,0,bayesian,0.5,179.057,233.583,189.614,24.003,179.057,1468.678,385.549,514.14,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.725,0.805,0.79,0.035,0.189,0.249,0.226,0.026,0.992,1.0,0.994,0.003,1,7,2.0,2.387,0,6,1.0,2.345,2,14,4.0,4.712,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.226,0.293,0.267,0.029
python,0,bayesian,0.6,176.888,219.908,193.268,17.751,176.888,1453.778,393.3,508.854,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.725,0.805,0.79,0.035,0.189,0.249,0.226,0.026,0.992,1.0,0.994,0.003,1,7,2.0,2.387,0,6,1.0,2.345,2,14,4.0,4.712,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.226,0.293,0.267,0.029
python,0,bayesian,0.7,182.596,215.775,191.975,16.562,182.597,1466.123,387.811,513.921,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.725,0.805,0.79,0.035,0.189,0.249,0.226,0.026,0.992,1.0,0.994,0.003,1,7,2.0,2.387,0,6,1.0,2.345,2,14,4.0,4.712,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.226,0.293,0.267,0.029
python,0,bayesian,0.8,178.434,225.726,192.201,19.807,181.813,1430.284,380.054,497.276,0.802,0.995,0.99,0.082,0.083,0.25,0.239,0.075,0.026,0.992,0.045,0.423,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.725,0.805,0.79,0.035,0.189,0.249,0.226,0.026,0.992,1.0,0.994,0.003,1,7,2.0,2.387,0,6,1.0,2.345,2,14,4.0,4.712,-1.0,-1.0,-1.0,0.0,0.074,0.284,0.094,0.087,0.226,0.293,0.267,0.029
python,0,induction,0.3,183.48,282.774,225.72,47.013,958.965,2525.008,1333.363,609.933,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.896,0.95,0.904,0.022,0.181,0.252,0.197,0.027,0.266,0.415,0.367,0.057,0,1,0.0,0.447,2,3,2.0,0.447,3,4,3.0,0.548,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.199,0.255,0.217,0.021
python,0,induction,0.4,183.343,281.641,227.294,45.231,971.097,2542.989,1371.849,618.432,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.896,0.906,0.904,0.004,0.181,0.207,0.197,0.01,0.336,0.415,0.385,0.029,0,0,0.0,0.0,2,3,2.0,0.548,3,4,3.0,0.548,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.199,0.23,0.217,0.012
python,0,induction,0.5,190.129,292.053,232.436,46.014,1270.472,2605.79,1608.403,527.839,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.881,0.906,0.896,0.01,0.181,0.207,0.193,0.011,0.336,0.443,0.409,0.04,0,0,0.0,0.0,2,3,3.0,0.447,3,4,4.0,0.447,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.199,0.23,0.216,0.013
python,0,induction,0.6,196.615,332.597,233.583,53.597,1825.557,3354.468,1920.169,653.39,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.743,0.904,0.85,0.063,0.121,0.213,0.169,0.037,0.391,0.574,0.476,0.072,0,1,0.0,0.447,3,4,4.0,0.548,4,5,5.0,0.447,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.144,0.238,0.194,0.037
python,0,induction,0.7,185.06,298.554,247.983,46.303,1887.111,3310.55,2129.25,577.877,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.726,0.904,0.832,0.075,0.121,0.205,0.164,0.033,0.391,0.632,0.539,0.093,0,1,0.0,0.548,4,4,4.0,0.0,5,6,5.0,0.548,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.144,0.227,0.191,0.033
python,0,induction,0.8,196.469,289.55,230.186,42.925,1885.751,3268.571,2334.693,526.458,0.906,0.995,0.99,0.038,0.183,0.348,0.244,0.061,0.026,0.341,0.085,0.135,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.726,0.899,0.76,0.072,0.121,0.202,0.137,0.033,0.405,0.632,0.574,0.087,0,1,0.0,0.447,4,5,4.0,0.447,5,6,5.0,0.548,-1.0,-1.0,-1.0,0.0,0.093,0.222,0.202,0.065,0.144,0.225,0.162,0.033
python,0,islearn,0.3,5938.767,7150.097,6523.191,448.003,-1.0,-1.0,-1.0,0.0,0.967,0.974,0.972,0.003,0.371,0.435,0.407,0.025,0.301,0.321,0.309,0.009,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.355,0.406,0.383,0.019,-1.0,-1.0,-1.0,0.0
python,0,islearn,0.4,5470.957,6801.426,6159.838,477.136,-1.0,-1.0,-1.0,0.0,0.953,0.965,0.957,0.005,0.354,0.413,0.375,0.023,0.4,0.408,0.402,0.003,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.362,0.411,0.381,0.019,-1.0,-1.0,-1.0,0.0
python,0,islearn,0.5,5295.631,5989.624,5777.544,287.599,-1.0,-1.0,-1.0,0.0,0.936,0.948,0.942,0.005,0.338,0.371,0.363,0.014,0.501,0.516,0.51,0.006,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.363,0.391,0.384,0.012,-1.0,-1.0,-1.0,0.0
python,0,islearn,0.6,4960.028,6012.682,5442.884,410.57,-1.0,-1.0,-1.0,0.0,0.904,0.934,0.926,0.014,0.301,0.36,0.34,0.026,0.6,0.647,0.603,0.021,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.337,0.392,0.372,0.024,-1.0,-1.0,-1.0,0.0
python,0,islearn,0.7,4695.635,5517.047,5318.458,342.241,-1.0,-1.0,-1.0,0.0,0.853,0.879,0.873,0.01,0.253,0.289,0.263,0.013,0.709,0.806,0.726,0.039,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.293,0.33,0.301,0.014,-1.0,-1.0,-1.0,0.0
python,0,islearn,0.8,4233.483,5211.914,4777.124,401.776,-1.0,-1.0,-1.0,0.0,0.838,0.855,0.849,0.007,0.237,0.269,0.258,0.012,0.805,0.836,0.819,0.015,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.276,0.311,0.299,0.013,-1.0,-1.0,-1.0,0.0
python,0,tree,0.3,0.904,1.028,0.935,0.049,0.904,1.028,0.935,0.049,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.362,0.392,0.377,0.012
python,0,tree,0.4,0.807,0.925,0.84,0.045,0.807,0.925,0.84,0.045,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.362,0.392,0.377,0.012
python,0,tree,0.5,0.699,0.934,0.806,0.087,0.699,0.934,0.806,0.086,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.362,0.392,0.377,0.012
python,0,tree,0.6,0.846,1.033,0.929,0.073,0.846,1.033,0.951,0.071,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.889,0.93,0.925,0.017,0.324,0.358,0.344,0.013,0.603,0.835,0.624,0.105,1,2,1.0,0.548,0,1,0.0,0.548,2,4,2.0,1.095,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.369,0.401,0.377,0.013
python,0,tree,0.7,0.685,0.967,0.852,0.119,0.71,0.985,0.876,0.117,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.889,0.919,0.91,0.013,0.323,0.358,0.345,0.016,0.716,0.843,0.766,0.059,2,2,2.0,0.0,1,1,1.0,0.0,4,4,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.368,0.401,0.386,0.014
python,0,tree,0.8,0.853,0.986,0.884,0.063,0.871,1.118,0.939,0.118,0.925,0.936,0.927,0.004,0.332,0.365,0.344,0.013,0.56,0.624,0.603,0.029,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.882,0.906,0.889,0.01,0.306,0.361,0.323,0.021,0.81,0.87,0.843,0.021,2,5,3.0,1.517,1,4,2.0,1.517,4,10,6.0,3.033,-1.0,-1.0,-1.0,0.0,0.362,0.392,0.377,0.012,0.351,0.406,0.368,0.021
python,2,bayesian,0.6,169.135,224.68,199.859,20.815,208.475,597.687,386.488,159.653,0.803,0.963,0.931,0.066,0.241,0.367,0.356,0.053,0.338,0.992,0.563,0.267,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.803,0.931,0.807,0.068,0.241,0.356,0.251,0.057,0.617,1.0,0.992,0.205,1,3,2.0,0.837,0,2,1.0,0.837,2,6,4.0,1.673,1.149,1.303,1.211,0.058,0.284,0.389,0.361,0.04,0.284,0.389,0.295,0.051
